0.0 0.0165757 -3.09758e-06 -1.67347e-10 -0.00153393 0.0015339331275847341
0.01 0.0166914 -3.12943e-06 -1.68511e-10 -0.00166359 0.0016635929434306196
0.02 0.0168071 -3.16128e-06 -1.69675e-10 -0.00179325 0.0017932527864724667
0.03 0.0169228 -3.19313e-06 -1.70839e-10 -0.00192291 0.001922912651208896
0.04 0.0170386 -3.22499e-06 -1.72004e-10 -0.00205257 0.0020525725335443154
0.05 0.0171543 -3.25684e-06 -1.73168e-10 -0.00218224 0.002182242430301183
0.06 0.01727 -3.28869e-06 -1.74332e-10 -0.0023119 0.0023119023390882985
0.07 0.0174634 -3.38728e-06 -1.82481e-10 -0.00257996 0.002579962223612166
0.08 0.0176828 -3.50811e-06 -1.92958e-10 -0.00289416 0.0028941621261490877
0.09 0.0179022 -3.62893e-06 -2.03436e-10 -0.00320836 0.0032083620523146988
0.1 0.0181216 -3.74976e-06 -2.13913e-10 -0.00352256 0.003522561995806476
0.11 0.018341 -3.87059e-06 -2.24391e-10 -0.00383675 0.0038367519523637436
0.12 0.0185603 -3.99142e-06 -2.34868e-10 -0.00415095 0.004150951919010105
0.13 0.0187625 -4.14148e-06 -2.68046e-10 -0.00457023 0.004570231876475926
0.14 0.0189473 -4.32077e-06 -3.23926e-10 -0.00509459 0.005094591832242648
0.15 0.0191322 -4.50006e-06 -3.79805e-10 -0.00561895 0.00561895180198586
0.16 0.0193171 -4.67934e-06 -4.35684e-10 -0.00614331 0.006143311782119074
0.17 0.019502 -4.85863e-06 -4.91564e-10 -0.00666767 0.006667671770204778
0.18 0.0196869 -5.03792e-06 -5.47443e-10 -0.00719203 0.0071920317644973055
0.19 0.0198695 -5.198e-06 -6.08852e-10 -0.00781883 0.007818831727828933
0.2 0.0200456 -5.30045e-06 -6.8685e-10 -0.00875294 0.008752941604876083
0.21 0.0202216 -5.4029e-06 -7.64849e-10 -0.00968705 0.00968705150671911
0.22 0.0203976 -5.50535e-06 -8.42847e-10 -0.0106212 0.010621201426810403
0.23 0.0205737 -5.60779e-06 -9.20845e-10 -0.0115553 0.011555301360730906
0.24 0.0207497 -5.71024e-06 -9.98843e-10 -0.0124894 0.012489401305380569
0.25 0.0209257 -5.81269e-06 -1.07684e-09 -0.0134235 0.013423501258515462
0.26 0.0213282 -5.77177e-06 -1.10012e-09 -0.0148675 0.014867501120340638
0.27 0.0217307 -5.73086e-06 -1.12341e-09 -0.0163115 0.016311501006736246
0.28 0.0221332 -5.68994e-06 -1.14669e-09 -0.0177555 0.0177555009117011
0.29 0.0225357 -5.64903e-06 -1.16997e-09 -0.0191995 0.019199500831051347
0.3 0.0229382 -5.60811e-06 -1.19326e-09 -0.0206434 0.020643400761766437
0.31 0.0233406 -5.5672e-06 -1.21654e-09 -0.0220874 0.02208740070161533
0.32 0.0257374 -5.40051e-06 -1.28523e-09 -0.0232614 0.023261400626907874
0.33 0.028799 -5.19189e-06 -1.36904e-09 -0.0243453 0.024345300553612472
0.34 0.0318605 -4.98327e-06 -1.45286e-09 -0.0254292 0.025429200488276897
0.35 0.0349221 -4.77466e-06 -1.53668e-09 -0.0265131 0.02651310042992672
0.36 0.0379836 -4.56604e-06 -1.6205e-09 -0.027597 0.02759700037773533
0.37 0.0410452 -4.35743e-06 -1.70432e-09 -0.0286809 0.028680900331007723
0.38 0.0444173 -4.0632e-06 -1.74623e-09 -0.0284083 0.028408300290577
0.39 0.0480998 -3.68337e-06 -1.74623e-09 -0.0267792 0.026779200253316333
0.4 0.0517824 -3.30354e-06 -1.74623e-09 -0.0251501 0.025150100216964934
0.41 0.0554649 -2.92371e-06 -1.74623e-09 -0.023521 0.02352100018171173
0.42 0.0591475 -2.54388e-06 -1.74623e-09 -0.021892 0.021892000147801217
0.43 0.06283 -2.16405e-06 -1.74623e-09 -0.0202629 0.020262900115558865
0.44 0.0658181 -1.76549e-06 -1.73226e-09 -0.0179627 0.017962700086761957
0.45 0.0667229 -1.31072e-06 -1.67638e-09 -0.0136489 0.013648900062935098
0.46 0.0676277 -8.55955e-07 -1.6205e-09 -0.00933522 0.009335220039241796
0.47 0.0685324 -4.01191e-07 -1.56462e-09 -0.00502152 0.005021520016026688
0.48 0.0694372 5.35738e-08 -1.50874e-09 -0.000707809 0.0007078090020290985
0.49 0.0703419 5.0834e-07 -1.45286e-09 0.00360591 0.003605910035831685
0.5 0.0712467 9.63104e-07 -1.39698e-09 0.00791962 0.007919620058561602
0.51 0.0702574 1.20672e-06 -1.37836e-09 0.01224 0.012240000059484274
0.52 0.0692681 1.45033e-06 -1.35973e-09 0.0165603 0.016560300063509083
0.53 0.0682788 1.69395e-06 -1.3411e-09 0.0208806 0.02088060006871135
0.54 0.0672895 1.93757e-06 -1.32248e-09 0.025201 0.02520100007448473
0.55 0.0663001 2.18118e-06 -1.30385e-09 0.0295213 0.029521300080578225
0.56 0.0653108 2.4248e-06 -1.28523e-09 0.0338417 0.03384170008687
0.57 0.0622359 2.54521e-06 -1.35042e-09 0.036165 0.03616500008956306
0.58 0.0584656 2.62456e-06 -1.44355e-09 0.0378227 0.037822700091060625
0.59 0.0546954 2.70391e-06 -1.53668e-09 0.0394804 0.03948040009259191
0.6 0.0509252 2.78326e-06 -1.62981e-09 0.0411381 0.04113810009415285
0.61 0.047155 2.86261e-06 -1.72295e-09 0.0427958 0.042795800095739994
0.62 0.0433848 2.94196e-06 -1.81608e-09 0.0444534 0.04445340009735061
0.63 0.0399191 3.14802e-06 -1.85799e-09 0.0447612 0.04476120011069892
0.64 0.0367578 3.48081e-06 -1.84868e-09 0.043719 0.043719000138567235
0.65 0.0335966 3.8136e-06 -1.83936e-09 0.0426769 0.04267690017039134
0.66 0.0304353 4.14639e-06 -1.83005e-09 0.0416347 0.04163470020646904
0.67 0.0272741 4.47918e-06 -1.82074e-09 0.0405926 0.04059260024712702
0.68 0.0241129 4.81197e-06 -1.81142e-09 0.0395504 0.0395504002927285
0.69 0.0216168 5.1738e-06 -1.80153e-09 0.0384107 0.0384107003484473
0.7 0.0211161 5.62274e-06 -1.78989e-09 0.0369785 0.03697850042748094
0.71 0.0206154 6.07168e-06 -1.77824e-09 0.0355462 0.03554620051855474
0.72 0.0201147 6.52062e-06 -1.7666e-09 0.0341139 0.034113900623184215
0.73 0.019614 6.96956e-06 -1.75496e-09 0.0326816 0.032681600743151636
0.74 0.0191134 7.4185e-06 -1.74332e-09 0.0312493 0.031249300880566037
0.75 0.0186127 7.86743e-06 -1.73168e-09 0.029817 0.02981700103793904
0.76 0.0183649 8.18443e-06 -1.70607e-09 0.0288598 0.028859801160522527
0.77 0.0181171 8.50143e-06 -1.68046e-09 0.0279026 0.027902601295117898
0.78 0.0178694 8.81843e-06 -1.65484e-09 0.0269454 0.02694540144300527
0.79 0.0176216 9.13543e-06 -1.62923e-09 0.0259882 0.025988201605653363
0.8 0.0173738 9.45243e-06 -1.60362e-09 0.025031 0.02503100178475555
0.81 0.0171261 9.76943e-06 -1.57801e-09 0.0240738 0.024073801982274528
