0.0 0.0304373 1.62406e-06 -1.18234e-09 -0.000656091 0.0006560930100628124
0.01 0.0305611 1.63038e-06 -1.20126e-09 -0.000762127 0.0007621287438939614
0.02 0.0306849 1.6367e-06 -1.22018e-09 -0.000868162 0.000868163542791552
0.03 0.0308088 1.64302e-06 -1.2391e-09 -0.000974198 0.0009741993855059937
0.04 0.0309326 1.64934e-06 -1.25801e-09 -0.00108023 0.0010802312591403833
0.05 0.0310564 1.65567e-06 -1.27693e-09 -0.00118627 0.001186271155404522
0.06 0.0311803 1.66199e-06 -1.29585e-09 -0.00129231 0.001292311068710796
0.07 0.0314497 1.64388e-06 -1.34925e-09 -0.00153017 0.001530170883020349
0.08 0.0317677 1.61764e-06 -1.41416e-09 -0.00181198 0.0018119807220721663
0.09 0.0320857 1.59139e-06 -1.47906e-09 -0.0020938 0.0020938006047673974
0.1 0.0324037 1.56515e-06 -1.54396e-09 -0.00237561 0.0023756105155931825
0.11 0.0327217 1.53891e-06 -1.60886e-09 -0.00265742 0.0026574204455912837
0.12 0.0330397 1.51266e-06 -1.67376e-09 -0.00293923 0.002939230389241898
0.13 0.0334157 1.45601e-06 -1.74492e-09 -0.00332313 0.0033231303189715814
0.14 0.0338498 1.36896e-06 -1.82234e-09 -0.00380911 0.003809110245996406
0.15 0.034284 1.28191e-06 -1.89975e-09 -0.00429509 0.004295090191299462
0.16 0.0347181 1.19487e-06 -1.97717e-09 -0.00478107 0.004781070149309486
0.17 0.0351522 1.10782e-06 -2.05458e-09 -0.00526705 0.005267050116504434
0.18 0.0355863 1.02077e-06 -2.132e-09 -0.00575303 0.0057530300905588826
0.19 0.0360553 9.20233e-07 -2.18279e-09 -0.00633333 0.0063333300668553145
0.2 0.0366285 7.79249e-07 -2.15368e-09 -0.00719657 0.007196570042189101
0.21 0.0372018 6.38266e-07 -2.12458e-09 -0.00805981 0.008059810025272805
0.22 0.037775 4.97282e-07 -2.09548e-09 -0.00892305 0.00892305001385702
0.23 0.0383483 3.56298e-07 -2.06637e-09 -0.00978629 0.009786290006486243
0.24 0.0389215 2.15315e-07 -2.03727e-09 -0.0106495 0.010649500002176848
0.25 0.0394948 7.43312e-08 -2.00816e-09 -0.0115128 0.011512800000240131
0.26 0.0405144 -1.08646e-07 -1.98488e-09 -0.0129135 0.012913500000457191
0.27 0.041534 -2.91623e-07 -1.9616e-09 -0.0143142 0.01431420000297075
0.28 0.0425535 -4.746e-07 -1.93832e-09 -0.015715 0.015715000007166684
0.29 0.0435731 -6.57576e-07 -1.91503e-09 -0.0171157 0.017115700012631966
0.3 0.0445927 -8.40554e-07 -1.89175e-09 -0.0185164 0.018516400019078616
0.31 0.0456123 -1.02353e-06 -1.86847e-09 -0.0199171 0.01991710002629944
0.32 0.0488023 -1.22385e-06 -1.93249e-09 -0.0210374 0.021037400035598806
0.33 0.052716 -1.42995e-06 -2.02563e-09 -0.0220642 0.022064200046336625
0.34 0.0566295 -1.63605e-06 -2.11876e-09 -0.023091 0.023091000057959034
0.35 0.0605431 -1.84216e-06 -2.21189e-09 -0.0241178 0.02411780007035381
0.36 0.0644567 -2.04826e-06 -2.30502e-09 -0.0251446 0.025144600083424958
0.37 0.0683703 -2.25436e-06 -2.39816e-09 -0.0261714 0.026171400097093483
0.38 0.0725437 -2.46912e-06 -2.38884e-09 -0.0258867 0.02588670011775466
0.39 0.0769769 -2.69255e-06 -2.27708e-09 -0.0242907 0.024290700149230585
0.4 0.0814101 -2.91597e-06 -2.16532e-09 -0.0226946 0.02269460018733279
0.41 0.0858432 -3.1394e-06 -2.05357e-09 -0.0210985 0.02109850023356723
0.42 0.0902764 -3.36282e-06 -1.94181e-09 -0.0195024 0.019502400289927446
0.43 0.0947096 -3.58624e-06 -1.83005e-09 -0.0179063 0.017906300359122784
0.44 0.0983215 -3.8088e-06 -1.70432e-09 -0.0156994 0.015699400462022756
0.45 0.09947 -4.02874e-06 -1.53668e-09 -0.01166 0.011660000696001196
0.46 0.100618 -4.24868e-06 -1.36904e-09 -0.00762066 0.007620661184364754
0.47 0.101767 -4.46862e-06 -1.20141e-09 -0.0035813 0.0035813027878924377
0.48 0.102915 -4.68856e-06 -1.03377e-09 0.000458055 0.00045807899495713865
0.49 0.104064 -4.9085e-06 -8.6613e-10 0.00449743 0.004497432678570409
0.5 0.105212 -5.12844e-06 -6.98492e-10 0.00853679 0.008536791540444065
0.51 0.103847 -5.26069e-06 -6.98492e-10 0.0125944 0.012594401098696984
0.52 0.102482 -5.39294e-06 -6.98492e-10 0.016652 0.016652000873282537
