0.0 6.02378e-05 -1.64478e-09 -2.95586e-12 -1.22201e-06 1.2220111069094198e-06
0.01 6.02479e-05 -1.66655e-09 -3.01966e-12 -1.2212e-06 1.2212011371588306e-06
0.02 6.02579e-05 -1.68831e-09 -3.08347e-12 -1.2204e-06 1.2204011678133398e-06
0.03 6.02679e-05 -1.71008e-09 -3.14728e-12 -1.21959e-06 1.2195911989201594e-06
0.04 6.0278e-05 -1.73184e-09 -3.21108e-12 -1.21878e-06 1.2187812304429768e-06
0.05 6.0288e-05 -1.75361e-09 -3.27489e-12 -1.21797e-06 1.2179712624108819e-06
0.06 6.02981e-05 -1.77537e-09 -3.3387e-12 -1.21717e-06 1.217171294785489e-06
0.07 6.03169e-05 -1.80905e-09 -3.41593e-12 -1.21492e-06 1.2149213468671834e-06
0.08 6.03387e-05 -1.84671e-09 -3.49765e-12 -1.21218e-06 1.2121814067003577e-06
0.09 6.03605e-05 -1.88436e-09 -3.57936e-12 -1.20945e-06 1.2094514679495913e-06
0.1 6.03824e-05 -1.92202e-09 -3.66107e-12 -1.20671e-06 1.2067115306792606e-06
0.11 6.04042e-05 -1.95967e-09 -3.74278e-12 -1.20398e-06 1.2039815948429265e-06
0.12 6.0426e-05 -1.99733e-09 -3.8245e-12 -1.20125e-06 1.2012516604949004e-06
0.13 6.0448e-05 -2.02898e-09 -3.87445e-12 -1.19833e-06 1.1983317177121082e-06
0.14 6.04702e-05 -2.05464e-09 -3.89264e-12 -1.19524e-06 1.1952417659874016e-06
0.15 6.04925e-05 -2.08029e-09 -3.91083e-12 -1.19215e-06 1.1921518150478063e-06
0.16 6.05147e-05 -2.10594e-09 -3.92902e-12 -1.18906e-06 1.1890618649165067e-06
0.17 6.0537e-05 -2.1316e-09 -3.94721e-12 -1.18597e-06 1.1859719156177943e-06
0.18 6.05592e-05 -2.15725e-09 -3.9654e-12 -1.18287e-06 1.1828719671389998e-06
0.19 6.05809e-05 -2.18191e-09 -3.97225e-12 -1.18002e-06 1.180022017229775e-06
0.2 6.0601e-05 -2.20358e-09 -3.94511e-12 -1.17787e-06 1.1778720612529956e-06
0.21 6.06211e-05 -2.22525e-09 -3.91797e-12 -1.17573e-06 1.1757321058187163e-06
0.22 6.06411e-05 -2.24692e-09 -3.89083e-12 -1.17358e-06 1.1735821509654214e-06
0.23 6.06612e-05 -2.2686e-09 -3.86368e-12 -1.17144e-06 1.1714421966793275e-06
0.24 6.06812e-05 -2.29027e-09 -3.83654e-12 -1.16929e-06 1.1692922429621227e-06
0.25 6.07013e-05 -2.31194e-09 -3.8094e-12 -1.16715e-06 1.1671522897981543e-06
0.26 6.07202e-05 -2.33132e-09 -3.76946e-12 -1.16493e-06 1.1649323327846778e-06
0.27 6.07391e-05 -2.35069e-09 -3.72953e-12 -1.16272e-06 1.162722376217722e-06
0.28 6.0758e-05 -2.37007e-09 -3.6896e-12 -1.16051e-06 1.160512420159913e-06
0.29 6.0777e-05 -2.38944e-09 -3.64967e-12 -1.15829e-06 1.1582924645946868e-06
0.3 6.07959e-05 -2.40882e-09 -3.60973e-12 -1.15608e-06 1.1560825095237893e-06
0.31 6.08148e-05 -2.4282e-09 -3.5698e-12 -1.15386e-06 1.1538625549726378e-06
0.32 6.08335e-05 -2.44593e-09 -3.59424e-12 -1.15104e-06 1.1510425987714283e-06
0.33 6.08522e-05 -2.46312e-09 -3.64015e-12 -1.14802e-06 1.1480226423609358e-06
0.34 6.08709e-05 -2.48032e-09 -3.68605e-12 -1.14499e-06 1.1449926864835817e-06
0.35 6.08896e-05 -2.49751e-09 -3.73195e-12 -1.14196e-06 1.1419627310775635e-06
