0.1875 0.3125 0.0664848
0.1875 0.375 0.0664803
0.1875 0.4375 0.0664775
0.1875 0.5 0.0664766
0.1875 0.5625 0.0664775
0.1875 0.625 0.0664802
0.1875 0.6875 0.0664847
0.1875 0.75 0.0664908
0.1875 0.8125 0.0664982
0.1875 0.875 0.0665062
0.1875 0.9375 0.0665129
0.1875 1.0 0.066517
0.1875 1.0625 nan
0.1875 1.125 nan
0.1875 1.1875 nan
0.1875 1.25 nan
0.1875 1.3125 nan
0.1875 1.375 nan
0.1875 1.4375 nan
0.1875 1.5 nan
0.1875 1.5625 nan
0.1875 1.625 nan
0.1875 1.6875 nan
0.1875 1.75 nan
0.1875 1.8125 nan
0.1875 1.875 nan
0.1875 1.9375 nan
0.1875 2.0 nan
0.1875 2.0625 nan
0.1875 2.125 nan
0.1875 2.1875 nan
0.1875 2.25 nan
0.1875 2.3125 nan
0.1875 2.375 nan
0.1875 2.4375 nan
0.1875 2.5 nan
0.1875 2.5625 nan
0.1875 2.625 nan
0.1875 2.6875 nan
0.1875 2.75 nan
0.1875 2.8125 nan
0.1875 2.875 nan
0.1875 2.9375 nan
0.1875 3.0 nan
0.25 0.0 0.0665046
0.25 0.0625 0.0665038
0.25 0.125 0.0664975
0.25 0.1875 0.06649
0.25 0.25 0.0664831
0.25 0.3125 0.0664775
0.25 0.375 0.0664733
0.25 0.4375 0.0664708
0.25 0.5 0.0664699
0.25 0.5625 0.0664707
0.25 0.625 0.0664732
0.25 0.6875 0.0664774
0.25 0.75 0.066483
0.25 0.8125 0.0664899
0.25 0.875 0.0664975
0.25 0.9375 0.0665038
0.25 1.0 0.0665081
0.25 1.0625 nan
0.25 1.125 nan
0.25 1.1875 nan
0.25 1.25 nan
0.25 1.3125 nan
0.25 1.375 nan
0.25 1.4375 nan
0.25 1.5 nan
0.25 1.5625 nan
0.25 1.625 nan
0.25 1.6875 nan
0.25 1.75 nan
0.25 1.8125 nan
0.25 1.875 nan
0.25 1.9375 nan
0.25 2.0 nan
0.25 2.0625 nan
0.25 2.125 nan
0.25 2.1875 nan
0.25 2.25 nan
0.25 2.3125 nan
0.25 2.375 nan
0.25 2.4375 nan
0.25 2.5 nan
0.25 2.5625 nan
0.25 2.625 nan
0.25 2.6875 nan
0.25 2.75 nan
0.25 2.8125 nan
0.25 2.875 nan
0.25 2.9375 nan
0.25 3.0 nan
0.3125 0.0 0.0664924
0.3125 0.0625 0.0664922
0.3125 0.125 0.0664861
0.3125 0.1875 0.0664789
0.3125 0.25 0.0664724
0.3125 0.3125 0.0664671
0.3125 0.375 0.0664632
0.3125 0.4375 0.0664608
0.3125 0.5 0.0664599
0.3125 0.5625 0.0664607
0.3125 0.625 0.0664631
0.3125 0.6875 0.0664669
0.3125 0.75 0.0664723
0.3125 0.8125 0.0664788
0.3125 0.875 0.0664861
0.3125 0.9375 0.0664922
0.3125 1.0 0.0664968
0.3125 1.0625 nan
0.3125 1.125 nan
0.3125 1.1875 nan
0.3125 1.25 nan
0.3125 1.3125 nan
0.3125 1.375 nan
0.3125 1.4375 nan
0.3125 1.5 nan
0.3125 1.5625 nan
0.3125 1.625 nan
0.3125 1.6875 nan
0.3125 1.75 nan
0.3125 1.8125 nan
0.3125 1.875 nan
0.3125 1.9375 nan
0.3125 2.0 nan
0.3125 2.0625 nan
0.3125 2.125 nan
0.3125 2.1875 nan
0.3125 2.25 nan
0.3125 2.3125 nan
0.3125 2.375 nan
0.3125 2.4375 nan
0.3125 2.5 nan
0.3125 2.5625 nan
0.3125 2.625 nan
0.3125 2.6875 nan
0.3125 2.75 nan
0.3125 2.8125 nan
0.3125 2.875 nan
0.3125 2.9375 nan
0.3125 3.0 nan
0.375 0.0 0.0664778
0.375 0.0625 0.066478
0.375 0.125 0.0664721
0.375 0.1875 0.0664652
0.375 0.25 0.0664589
0.375 0.3125 0.0664538
0.375 0.375 0.0664501
0.375 0.4375 0.0664478
0.375 0.5 0.066447
0.375 0.5625 0.0664478
0.375 0.625 0.06645
0.375 0.6875 0.0664537
0.375 0.75 0.0664588
0.375 0.8125 0.0664651
0.375 0.875 0.0664721
0.375 0.9375 0.066478
0.375 1.0 0.066483
0.375 1.0625 nan
0.375 1.125 nan
0.375 1.1875 nan
0.375 1.25 nan
0.375 1.3125 nan
0.375 1.375 nan
0.375 1.4375 nan
0.375 1.5 nan
0.375 1.5625 nan
0.375 1.625 nan
0.375 1.6875 nan
0.375 1.75 nan
0.375 1.8125 nan
0.375 1.875 nan
0.375 1.9375 nan
0.375 2.0 nan
0.375 2.0625 nan
0.375 2.125 nan
0.375 2.1875 nan
0.375 2.25 nan
0.375 2.3125 nan
0.375 2.375 nan
0.375 2.4375 nan
0.375 2.5 nan
0.375 2.5625 nan
0.375 2.625 nan
0.375 2.6875 nan
0.375 2.75 nan
0.375 2.8125 nan
0.375 2.875 nan
0.375 2.9375 nan
0.375 3.0 nan
0.4375 0.0 0.0664607
0.4375 0.0625 0.0664614
0.4375 0.125 0.0664557
0.4375 0.1875 0.0664489
0.4375 0.25 0.0664428
0.4375 0.3125 0.0664379
0.4375 0.375 0.0664343
0.4375 0.4375 0.0664321
0.4375 0.5 0.0664314
0.4375 0.5625 0.0664321
0.4375 0.625 0.0664342
0.4375 0.6875 0.0664377
0.4375 0.75 0.0664426
0.4375 0.8125 0.0664488
0.4375 0.875 0.0664556
0.4375 0.9375 0.0664614
0.4375 1.0 0.0664667
0.4375 1.0625 nan
0.4375 1.125 nan
0.4375 1.1875 nan
0.4375 1.25 nan
0.4375 1.3125 nan
0.4375 1.375 nan
0.4375 1.4375 nan
0.4375 1.5 nan
0.4375 1.5625 nan
0.4375 1.625 nan
0.4375 1.6875 nan
0.4375 1.75 nan
0.4375 1.8125 nan
0.4375 1.875 nan
0.4375 1.9375 nan
0.4375 2.0 nan
0.4375 2.0625 nan
0.4375 2.125 nan
0.4375 2.1875 nan
0.4375 2.25 nan
0.4375 2.3125 nan
0.4375 2.375 nan
0.4375 2.4375 nan
0.4375 2.5 nan
0.4375 2.5625 nan
0.4375 2.625 nan
0.4375 2.6875 nan
0.4375 2.75 nan
0.4375 2.8125 nan
0.4375 2.875 nan
0.4375 2.9375 nan
0.4375 3.0 nan
0.5 0.0 0.0664412
0.5 0.0625 0.0664423
0.5 0.125 0.0664367
0.5 0.1875 0.0664301
0.5 0.25 0.0664242
0.5 0.3125 0.0664194
0.5 0.375 0.0664159
0.5 0.4375 0.0664137
0.5 0.5 0.066413
0.5 0.5625 0.0664137
0.5 0.625 0.0664157
0.5 0.6875 0.0664191
0.5 0.75 0.0664239
0.5 0.8125 0.0664299
0.5 0.875 0.0664366
0.5 0.9375 0.0664423
0.5 1.0 0.066448
0.5 1.0625 nan
0.5 1.125 nan
0.5 1.1875 nan
0.5 1.25 nan
0.5 1.3125 nan
0.5 1.375 nan
0.5 1.4375 nan
0.5 1.5 nan
0.5 1.5625 nan
0.5 1.625 nan
0.5 1.6875 nan
0.5 1.75 nan
0.5 1.8125 nan
0.5 1.875 nan
0.5 1.9375 nan
0.5 2.0 nan
0.5 2.0625 nan
0.5 2.125 nan
0.5 2.1875 nan
0.5 2.25 nan
0.5 2.3125 nan
0.5 2.375 nan
0.5 2.4375 nan
0.5 2.5 nan
0.5 2.5625 nan
0.5 2.625 nan
0.5 2.6875 nan
0.5 2.75 nan
0.5 2.8125 nan
0.5 2.875 nan
0.5 2.9375 nan
0.5 3.0 nan
0.5625 0.0 0.0664192
0.5625 0.0625 0.0664208
0.5625 0.125 0.0664153
0.5625 0.1875 0.0664088
0.5625 0.25 0.066403
0.5625 0.3125 0.0663983
0.5625 0.375 0.0663949
0.5625 0.4375 0.0663928
0.5625 0.5 0.066392
0.5625 0.5625 0.0663927
0.5625 0.625 0.0663946
0.5625 0.6875 0.066398
0.5625 0.75 0.0664026
0.5625 0.8125 0.0664085
0.5625 0.875 0.066415
0.5625 0.9375 0.0664207
0.5625 1.0 0.0664267
0.5625 1.0625 nan
0.5625 1.125 nan
0.5625 1.1875 nan
0.5625 1.25 nan
0.5625 1.3125 nan
0.5625 1.375 nan
0.5625 1.4375 nan
0.5625 1.5 nan
0.5625 1.5625 nan
0.5625 1.625 nan
0.5625 1.6875 nan
0.5625 1.75 nan
0.5625 1.8125 nan
0.5625 1.875 nan
0.5625 1.9375 nan
0.5625 2.0 nan
0.5625 2.0625 nan
0.5625 2.125 nan
0.5625 2.1875 nan
0.5625 2.25 nan
0.5625 2.3125 nan
0.5625 2.375 nan
0.5625 2.4375 nan
0.5625 2.5 nan
0.5625 2.5625 nan
0.5625 2.625 nan
0.5625 2.6875 nan
0.5625 2.75 nan
0.5625 2.8125 nan
0.5625 2.875 nan
0.5625 2.9375 nan
0.5625 3.0 nan
0.625 0.0 0.0663947
0.625 0.0625 0.0663968
0.625 0.125 0.0663914
0.625 0.1875 0.066385
0.625 0.25 0.0663793
0.625 0.3125 0.0663747
0.625 0.375 0.0663713
0.625 0.4375 0.0663693
0.625 0.5 0.0663685
0.625 0.5625 0.0663691
0.625 0.625 0.066371
0.625 0.6875 0.0663743
0.625 0.75 0.0663788
0.625 0.8125 0.0663845
0.625 0.875 0.0663909
0.625 0.9375 0.0663965
0.625 1.0 0.066403
0.625 1.0625 nan
0.625 1.125 nan
0.625 1.1875 nan
0.625 1.25 nan
0.625 1.3125 nan
0.625 1.375 nan
0.625 1.4375 nan
0.625 1.5 nan
0.625 1.5625 nan
0.625 1.625 nan
0.625 1.6875 nan
0.625 1.75 nan
0.625 1.8125 nan
0.625 1.875 nan
0.625 1.9375 nan
0.625 2.0 nan
0.625 2.0625 nan
0.625 2.125 nan
0.625 2.1875 nan
0.625 2.25 nan
0.625 2.3125 nan
0.625 2.375 nan
0.625 2.4375 nan
0.625 2.5 nan
0.625 2.5625 nan
0.625 2.625 nan
0.625 2.6875 nan
0.625 2.75 nan
0.625 2.8125 nan
0.625 2.875 nan
0.625 2.9375 nan
0.625 3.0 nan
0.6875 0.0 0.0663678
0.6875 0.0625 0.0663703
0.6875 0.125 0.066365
0.6875 0.1875 0.0663587
0.6875 0.25 0.0663531
0.6875 0.3125 0.0663486
0.6875 0.375 0.0663453
0.6875 0.4375 0.0663433
0.6875 0.5 0.0663425
0.6875 0.5625 0.066343
0.6875 0.625 0.0663449
0.6875 0.6875 0.066348
0.6875 0.75 0.0663524
0.6875 0.8125 0.066358
0.6875 0.875 0.0663643
0.6875 0.9375 0.0663698
0.6875 1.0 0.0663767
0.6875 1.0625 nan
0.6875 1.125 nan
0.6875 1.1875 nan
0.6875 1.25 nan
0.6875 1.3125 nan
0.6875 1.375 nan
0.6875 1.4375 nan
0.6875 1.5 nan
0.6875 1.5625 nan
0.6875 1.625 nan
0.6875 1.6875 nan
0.6875 1.75 nan
0.6875 1.8125 nan
0.6875 1.875 nan
0.6875 1.9375 nan
0.6875 2.0 nan
0.6875 2.0625 nan
0.6875 2.125 nan
0.6875 2.1875 nan
0.6875 2.25 nan
0.6875 2.3125 nan
0.6875 2.375 nan
0.6875 2.4375 nan
0.6875 2.5 nan
0.6875 2.5625 nan
0.6875 2.625 nan
0.6875 2.6875 nan
0.6875 2.75 nan
0.6875 2.8125 nan
0.6875 2.875 nan
0.6875 2.9375 nan
0.6875 3.0 nan
0.75 0.0 0.0663384
0.75 0.0625 0.0663414
0.75 0.125 0.0663362
0.75 0.1875 0.06633
0.75 0.25 0.0663245
0.75 0.3125 0.06632
0.75 0.375 0.0663168
0.75 0.4375 0.0663147
0.75 0.5 0.066314
0.75 0.5625 0.0663145
0.75 0.625 0.0663162
0.75 0.6875 0.0663192
0.75 0.75 0.0663235
0.75 0.8125 0.066329
0.75 0.875 0.0663352
0.75 0.9375 0.0663406
0.75 1.0 0.0663479
0.75 1.0625 nan
0.75 1.125 nan
0.75 1.1875 nan
0.75 1.25 nan
0.75 1.3125 nan
0.75 1.375 nan
0.75 1.4375 nan
0.75 1.5 nan
0.75 1.5625 nan
0.75 1.625 nan
0.75 1.6875 nan
0.75 1.75 nan
0.75 1.8125 nan
0.75 1.875 nan
0.75 1.9375 nan
0.75 2.0 nan
0.75 2.0625 nan
0.75 2.125 nan
0.75 2.1875 nan
0.75 2.25 nan
0.75 2.3125 nan
0.75 2.375 nan
0.75 2.4375 nan
0.75 2.5 nan
0.75 2.5625 nan
0.75 2.625 nan
0.75 2.6875 nan
0.75 2.75 nan
0.75 2.8125 nan
0.75 2.875 nan
0.75 2.9375 nan
0.75 3.0 nan
0.8125 0.0 0.0663066
0.8125 0.0625 0.06631
0.8125 0.125 0.0663049
0.8125 0.1875 0.0662988
0.8125 0.25 0.0662934
0.8125 0.3125 0.066289
0.8125 0.375 0.0662858
0.8125 0.4375 0.0662838
0.8125 0.5 0.066283
0.8125 0.5625 0.0662834
0.8125 0.625 0.066285
0.8125 0.6875 0.0662879
0.8125 0.75 0.0662921
0.8125 0.8125 0.0662974
0.8125 0.875 0.0663035
0.8125 0.9375 0.0663088
0.8125 1.0 0.0663165
0.8125 1.0625 nan
0.8125 1.125 nan
0.8125 1.1875 nan
0.8125 1.25 nan
0.8125 1.3125 nan
0.8125 1.375 nan
0.8125 1.4375 nan
0.8125 1.5 nan
0.8125 1.5625 nan
0.8125 1.625 nan
0.8125 1.6875 nan
0.8125 1.75 nan
0.8125 1.8125 nan
0.8125 1.875 nan
0.8125 1.9375 nan
0.8125 2.0 nan
0.8125 2.0625 nan
0.8125 2.125 nan
0.8125 2.1875 nan
0.8125 2.25 nan
0.8125 2.3125 nan
0.8125 2.375 nan
0.8125 2.4375 nan
0.8125 2.5 nan
0.8125 2.5625 nan
0.8125 2.625 nan
0.8125 2.6875 nan
0.8125 2.75 nan
0.8125 2.8125 nan
0.8125 2.875 nan
0.8125 2.9375 nan
0.8125 3.0 nan
0.875 0.0 0.0662723
0.875 0.0625 0.0662762
0.875 0.125 0.0662712
0.875 0.1875 0.0662652
0.875 0.25 0.0662599
0.875 0.3125 0.0662556
0.875 0.375 0.0662524
0.875 0.4375 0.0662503
0.875 0.5 0.0662495
0.875 0.5625 0.0662498
0.875 0.625 0.0662513
0.875 0.6875 0.0662541
0.875 0.75 0.0662581
0.875 0.8125 0.0662633
0.875 0.875 0.0662693
0.875 0.9375 0.0662745
0.875 1.0 0.0662825
0.875 1.0625 nan
0.875 1.125 nan
0.875 1.1875 nan
0.875 1.25 nan
0.875 1.3125 nan
0.875 1.375 nan
0.875 1.4375 nan
0.875 1.5 nan
0.875 1.5625 nan
0.875 1.625 nan
0.875 1.6875 nan
0.875 1.75 nan
0.875 1.8125 nan
0.875 1.875 nan
0.875 1.9375 nan
0.875 2.0 nan
0.875 2.0625 nan
0.875 2.125 nan
0.875 2.1875 nan
0.875 2.25 nan
0.875 2.3125 nan
0.875 2.375 nan
0.875 2.4375 nan
0.875 2.5 nan
0.875 2.5625 nan
0.875 2.625 nan
0.875 2.6875 nan
0.875 2.75 nan
0.875 2.8125 nan
0.875 2.875 nan
0.875 2.9375 nan
0.875 3.0 nan
0.9375 0.0 0.0662357
0.9375 0.0625 0.06624
0.9375 0.125 0.0662351
0.9375 0.1875 0.0662293
0.9375 0.25 0.066224
0.9375 0.3125 0.0662197
0.9375 0.375 0.0662165
0.9375 0.4375 0.0662144
0.9375 0.5 0.0662135
0.9375 0.5625 0.0662138
0.9375 0.625 0.0662152
0.9375 0.6875 0.0662178
0.9375 0.75 0.0662216
0.9375 0.8125 0.0662267
0.9375 0.875 0.0662325
0.9375 0.9375 0.0662376
0.9375 1.0 0.066246
0.9375 1.0625 nan
0.9375 1.125 nan
0.9375 1.1875 nan
0.9375 1.25 nan
0.9375 1.3125 nan
0.9375 1.375 nan
0.9375 1.4375 nan
0.9375 1.5 nan
0.9375 1.5625 nan
0.9375 1.625 nan
0.9375 1.6875 nan
0.9375 1.75 nan
0.9375 1.8125 nan
0.9375 1.875 nan
0.9375 1.9375 nan
0.9375 2.0 nan
0.9375 2.0625 nan
0.9375 2.125 nan
0.9375 2.1875 nan
0.9375 2.25 nan
0.9375 2.3125 nan
0.9375 2.375 nan
0.9375 2.4375 nan
0.9375 2.5 nan
0.9375 2.5625 nan
0.9375 2.625 nan
0.9375 2.6875 nan
0.9375 2.75 nan
0.9375 2.8125 nan
0.9375 2.875 nan
0.9375 2.9375 nan
0.9375 3.0 nan
1.0 0.0 0.0661967
1.0 0.0625 0.0662015
1.0 0.125 0.0661967
1.0 0.1875 0.0661909
1.0 0.25 0.0661857
1.0 0.3125 0.0661815
1.0 0.375 0.0661783
1.0 0.4375 0.0661762
1.0 0.5 0.0661751
1.0 0.5625 0.0661753
1.0 0.625 0.0661765
1.0 0.6875 0.066179
1.0 0.75 0.0661826
1.0 0.8125 0.0661874
1.0 0.875 0.066193
1.0 0.9375 0.066198
1.0 1.0 0.0662069
1.0 1.0625 nan
1.0 1.125 nan
1.0 1.1875 nan
1.0 1.25 nan
1.0 1.3125 nan
1.0 1.375 nan
1.0 1.4375 nan
1.0 1.5 nan
1.0 1.5625 nan
1.0 1.625 nan
1.0 1.6875 nan
1.0 1.75 nan
1.0 1.8125 nan
1.0 1.875 nan
1.0 1.9375 nan
1.0 2.0 nan
1.0 2.0625 nan
1.0 2.125 nan
1.0 2.1875 nan
1.0 2.25 nan
1.0 2.3125 nan
1.0 2.375 nan
1.0 2.4375 nan
1.0 2.5 nan
1.0 2.5625 nan
1.0 2.625 nan
1.0 2.6875 nan
1.0 2.75 nan
1.0 2.8125 nan
1.0 2.875 nan
1.0 2.9375 nan
1.0 3.0 nan
1.0625 0.0 0.0661554
1.0625 0.0625 0.0661606
1.0625 0.125 0.0661559
1.0625 0.1875 0.0661503
1.0625 0.25 0.0661451
1.0625 0.3125 0.0661409
1.0625 0.375 0.0661376
1.0625 0.4375 0.0661355
1.0625 0.5 0.0661343
1.0625 0.5625 0.0661343
1.0625 0.625 0.0661354
1.0625 0.6875 0.0661376
1.0625 0.75 0.066141
1.0625 0.8125 0.0661456
1.0625 0.875 0.066151
1.0625 0.9375 0.0661559
1.0625 1.0 0.0661651
1.0625 1.0625 nan
1.0625 1.125 nan
1.0625 1.1875 nan
1.0625 1.25 nan
1.0625 1.3125 nan
1.0625 1.375 nan
1.0625 1.4375 nan
1.0625 1.5 nan
1.0625 1.5625 nan
1.0625 1.625 nan
1.0625 1.6875 nan
1.0625 1.75 nan
1.0625 1.8125 nan
1.0625 1.875 nan
1.0625 1.9375 nan
1.0625 2.0 nan
1.0625 2.0625 nan
1.0625 2.125 nan
1.0625 2.1875 nan
1.0625 2.25 nan
1.0625 2.3125 nan
1.0625 2.375 nan
1.0625 2.4375 nan
1.0625 2.5 nan
1.0625 2.5625 nan
1.0625 2.625 nan
1.0625 2.6875 nan
1.0625 2.75 nan
1.0625 2.8125 nan
1.0625 2.875 nan
1.0625 2.9375 nan
1.0625 3.0 nan
1.125 0.0 0.0661118
1.125 0.0625 0.0661175
1.125 0.125 0.0661129
1.125 0.1875 0.0661073
1.125 0.25 0.0661022
1.125 0.3125 0.0660979
1.125 0.375 0.0660947
1.125 0.4375 0.0660924
1.125 0.5 0.0660911
1.125 0.5625 0.0660909
1.125 0.625 0.0660917
1.125 0.6875 0.0660937
1.125 0.75 0.0660968
1.125 0.8125 0.0661012
1.125 0.875 0.0661063
1.125 0.9375 0.066111
1.125 1.0 0.0661206
1.125 1.0625 nan
1.125 1.125 nan
1.125 1.1875 nan
1.125 1.25 nan
1.125 1.3125 nan
1.125 1.375 nan
1.125 1.4375 nan
1.125 1.5 nan
1.125 1.5625 nan
1.125 1.625 nan
1.125 1.6875 nan
1.125 1.75 nan
1.125 1.8125 nan
1.125 1.875 nan
1.125 1.9375 nan
1.125 2.0 nan
1.125 2.0625 nan
1.125 2.125 nan
1.125 2.1875 nan
1.125 2.25 nan
1.125 2.3125 nan
1.125 2.375 nan
1.125 2.4375 nan
1.125 2.5 nan
1.125 2.5625 nan
1.125 2.625 nan
1.125 2.6875 nan
1.125 2.75 nan
1.125 2.8125 nan
1.125 2.875 nan
1.125 2.9375 nan
1.125 3.0 nan
1.1875 0.0 0.066066
1.1875 0.0625 0.0660721
1.1875 0.125 0.0660676
1.1875 0.1875 0.066062
1.1875 0.25 0.0660569
1.1875 0.3125 0.0660527
1.1875 0.375 0.0660493
1.1875 0.4375 0.0660469
1.1875 0.5 0.0660455
1.1875 0.5625 0.066045
1.1875 0.625 0.0660456
1.1875 0.6875 0.0660473
1.1875 0.75 0.0660501
1.1875 0.8125 0.0660541
1.1875 0.875 0.066059
1.1875 0.9375 0.0660634
1.1875 1.0 0.0660734
1.1875 1.0625 nan
1.1875 1.125 nan
1.1875 1.1875 nan
1.1875 1.25 nan
1.1875 1.3125 nan
1.1875 1.375 nan
1.1875 1.4375 nan
1.1875 1.5 nan
1.1875 1.5625 nan
1.1875 1.625 nan
1.1875 1.6875 nan
1.1875 1.75 nan
1.1875 1.8125 nan
1.1875 1.875 nan
1.1875 1.9375 nan
1.1875 2.0 nan
1.1875 2.0625 nan
1.1875 2.125 nan
1.1875 2.1875 nan
1.1875 2.25 nan
1.1875 2.3125 nan
1.1875 2.375 nan
1.1875 2.4375 nan
1.1875 2.5 nan
1.1875 2.5625 nan
1.1875 2.625 nan
1.1875 2.6875 nan
1.1875 2.75 nan
1.1875 2.8125 nan
1.1875 2.875 nan
1.1875 2.9375 nan
1.1875 3.0 nan
1.25 0.0 0.0660181
1.25 0.0625 0.0660246
1.25 0.125 0.0660201
1.25 0.1875 0.0660146
1.25 0.25 0.0660095
1.25 0.3125 0.0660051
1.25 0.375 0.0660017
1.25 0.4375 0.0659991
1.25 0.5 0.0659974
1.25 0.5625 0.0659967
1.25 0.625 0.065997
1.25 0.6875 0.0659983
1.25 0.75 0.0660007
1.25 0.8125 0.0660043
1.25 0.875 0.0660088
1.25 0.9375 0.066013
1.25 1.0 0.0660234
1.25 1.0625 nan
1.25 1.125 nan
1.25 1.1875 nan
1.25 1.25 nan
1.25 1.3125 nan
1.25 1.375 nan
1.25 1.4375 nan
1.25 1.5 nan
1.25 1.5625 nan
1.25 1.625 nan
1.25 1.6875 nan
1.25 1.75 nan
1.25 1.8125 nan
1.25 1.875 nan
1.25 1.9375 nan
1.25 2.0 nan
1.25 2.0625 nan
1.25 2.125 nan
1.25 2.1875 nan
1.25 2.25 nan
1.25 2.3125 nan
1.25 2.375 nan
1.25 2.4375 nan
1.25 2.5 nan
1.25 2.5625 nan
1.25 2.625 nan
1.25 2.6875 nan
1.25 2.75 nan
1.25 2.8125 nan
1.25 2.875 nan
1.25 2.9375 nan
1.25 3.0 nan
1.3125 0.0 0.0659682
1.3125 0.0625 0.0659749
1.3125 0.125 0.0659705
1.3125 0.1875 0.0659649
1.3125 0.25 0.0659598
1.3125 0.3125 0.0659554
1.3125 0.375 0.0659518
1.3125 0.4375 0.065949
1.3125 0.5 0.0659471
1.3125 0.5625 0.065946
1.3125 0.625 0.0659459
1.3125 0.6875 0.0659467
1.3125 0.75 0.0659487
1.3125 0.8125 0.0659518
1.3125 0.875 0.0659559
1.3125 0.9375 0.0659597
1.3125 1.0 0.0659705
1.3125 1.0625 nan
1.3125 1.125 nan
1.3125 1.1875 nan
1.3125 1.25 nan
1.3125 1.3125 nan
1.3125 1.375 nan
1.3125 1.4375 nan
1.3125 1.5 nan
1.3125 1.5625 nan
1.3125 1.625 nan
1.3125 1.6875 nan
1.3125 1.75 nan
1.3125 1.8125 nan
1.3125 1.875 nan
1.3125 1.9375 nan
1.3125 2.0 nan
1.3125 2.0625 nan
1.3125 2.125 nan
1.3125 2.1875 nan
1.3125 2.25 nan
1.3125 2.3125 nan
1.3125 2.375 nan
1.3125 2.4375 nan
1.3125 2.5 nan
1.3125 2.5625 nan
1.3125 2.625 nan
1.3125 2.6875 nan
1.3125 2.75 nan
1.3125 2.8125 nan
1.3125 2.875 nan
1.3125 2.9375 nan
1.3125 3.0 nan
